av,09/04/2024,c,o,c818,51
av,10/04/2024,c,o,c818,52
av,11/04/2024,p,p1624,c1416,53
av,16/04/2024,c,o,c818,58
av,17/04/2024,c,o,c818,59
av,18/04/2024,s,s817,c1718,60
av,19/04/2024,p,p1624,c1416,61
av,22/04/2024,s,s817,c1718,64
av,23/04/2024,c,o,c818,65
av,24/04/2024,c,o,c818,66
av,25/04/2024,p,p1624,c1416,67
lc,20/02/2024,p,p1424,o,2
lc,22/02/2024,s,s818,o,4
lc,27/02/2024,p,p1424,o,9
lc,29/02/2024,s,s818,o,11
lc,05/03/2024,p,p1424,o,16
lc,07/03/2024,p,p1424,o,18
lc,09/03/2024,s,s818,o,20
lc,10/03/2024,a,a818,o,21
lc,12/03/2024,p,p1424,o,23
lc,14/03/2024,s,s818,o,25
lc,17/03/2024,p,p1424,o,28
lc,19/03/2024,p,p1424,o,30
lc,21/03/2024,al,al,o,32
lc,26/03/2024,s,s818,o,37
lc,28/03/2024,al,al,o,39
lc,05/04/2024,i,i818,o,47
lc,07/04/2024,p,p1424,o,49
lc,09/04/2024,i,i818,o,51
lc,11/04/2024,p,p1424,o,53
lc,16/04/2024,p,p1424,o,58
lc,18/04/2024,i,i818,o,60
lc,20/04/2024,p,p1424,o,62
lc,21/04/2024,p,p1424,o,63
lc,23/04/2024,i,i818,o,65
lc,25/04/2024,p,p1424,o,67
km,19/02/2024,p,p1624,c1416,1
km,26/02/2024,i,i816,c1618,8
km,04/03/2024,i,i816,c1618,15
km,10/03/2024,i,i816,c1618,21
km,18/03/2024,i,i816,c1618,29
km,25/03/2024,i,i816,c1618,36
km,01/04/2024,p,p1624,c1416,43
km,07/04/2024,p,p1624,c1416,49
km,15/04/2024,p,p1624,c1416,57
km,22/04/2024,a,a816,c1618,64
bb,20/02/2024,a,a919,o,2
bb,21/02/2024,a,a919,o,3
bb,27/02/2024,a,a919,o,9
bb,28/02/2024,a,a919,o,10
bb,05/03/2024,a,a919,o,16
bb,06/03/2024,a,a919,o,17
bb,12/03/2024,a,a919,o,23
bb,13/03/2024,a,a919,o,24
bb,19/03/2024,a,a919,o,30
bb,20/03/2024,a,a919,o,31
bb,26/03/2024,a,a919,o,37
bb,27/03/2024,a,a919,o,38
bb,02/04/2024,a,a919,o,44
bb,03/04/2024,a,a919,o,45
bb,09/04/2024,a,a919,o,51
bb,10/04/2024,a,a919,o,52
bb,16/04/2024,a,a919,o,58
bb,17/04/2024,a,a919,o,59
bb,23/04/2024,a,a919,o,65
bb,24/04/2024,a,a919,o,66
jd,28/02/2024,a,a918,o,10
jd,13/03/2024,a,a918,o,24
jd,27/03/2024,a,a918,o,38
jd,10/04/2024,a,a918,o,52
jd,24/04/2024,cl,cl,o,66
ck,19/02/2024,p,p1624,c1416,1
ck,21/02/2024,p,p1624,c1416,3
ck,26/02/2024,p,p1624,c1416,8
ck,28/02/2024,a,a816,c1618,10
ck,02/03/2024,s,s816,c1618,13
ck,03/03/2024,s,s816,c1618,14
ck,04/03/2024,p,p1624,c1416,15
ck,06/03/2024,p,p1624,c1416,17
ck,10/03/2024,p,p1624,c1416,21
ck,11/03/2024,p,p1624,c1416,22
ck,13/03/2024,a,a816,c1618,24
ck,18/03/2024,p,p1624,c1416,29
ck,19/03/2024,p,p1624,c1416,30
ck,24/03/2024,p,p1624,c1416,35
ck,25/03/2024,p,p1624,c1416,36
ck,27/03/2024,i,i816,c1618,38
ck,30/03/2024,i,i816,c1618,41
ck,01/04/2024,p,p1624,c1416,43
ck,03/04/2024,i,i816,c1618,45
ck,08/04/2024,a,a816,c1618,50
ck,10/04/2024,p,p1624,c1416,52
ck,13/04/2024,i,i816,c1618,55
ck,14/04/2024,i,i816,c1618,56
ck,15/04/2024,p,p1624,c1416,57
ck,16/04/2024,p,p1624,c1416,58
ck,20/04/2024,p,p1624,c1416,62
ck,22/04/2024,al,al,o,64
ck,24/04/2024,al,al,o,66
tb,21/02/2024,a,a816,c1618,3
tb,23/02/2024,p,p1624,c1416,5
tb,26/02/2024,a,a816,c1618,8
tb,28/02/2024,p,p1624,c1416,10
tb,04/03/2024,a,a816,c1618,15
tb,07/03/2024,p,p1624,c1416,18
tb,12/03/2024,a,a816,c1618,23
tb,13/03/2024,p,p1624,c1416,24
tb,16/03/2024,s,s816,c1618,27
tb,17/03/2024,a,a816,c1618,28
tb,18/03/2024,a,a816,c1618,29
tb,20/03/2024,p,p1624,c1416,31
tb,25/03/2024,s,s816,c1618,36
tb,27/03/2024,p,p1624,c1416,38
tb,30/03/2024,p,p1624,c1416,41
tb,31/03/2024,p,p1624,c1416,42
tb,02/04/2024,i,i816,c1618,44
tb,03/04/2024,p,p1624,c1416,45
tb,08/04/2024,i,i816,c1618,50
tb,12/04/2024,p,p1624,c1416,54
tb,15/04/2024,i,i816,c1618,57
tb,17/04/2024,p,p1624,c1416,59
tb,22/04/2024,i,i816,c1618,64
tb,24/04/2024,p,p1624,c1416,66
db,23/02/2024,oc,oc,o,5
db,12/03/2024,oc,oc,o,23
db,19/03/2024,oc,oc,o,30
db,09/04/2024,oc,oc,o,51
db,26/04/2024,oc,oc,o,68
cc,25/02/2024,oc,oc,o,7
cc,08/03/2024,oc,oc,o,19
cc,18/03/2024,oc,oc,o,29
cc,22/04/2024,oc,oc,o,64
mc,06/03/2024,oc,oc,o,17
mc,20/03/2024,oc,oc,o,31
mc,05/04/2024,oc,oc,o,47
mc,24/04/2024,oc,oc,o,66
sd,02/03/2024,oc,oc,o,13
sd,11/03/2024,oc,oc,o,22
sd,04/04/2024,oc,oc,o,46
sd,18/04/2024,oc,oc,o,60
ml,03/03/2024,oc,oc,o,14
ml,17/03/2024,oc,oc,o,28
ml,24/03/2024,oc,oc,o,35
ml,21/04/2024,oc,oc,o,63
hl,22/02/2024,oc,oc,o,4
hl,07/03/2024,oc,oc,o,18
hl,21/03/2024,oc,oc,o,32
dl,27/02/2024,oc,oc,o,9
dl,05/03/2024,oc,oc,o,16
dl,22/03/2024,oc,oc,o,33
dl,16/04/2024,oc,oc,o,58
rm,20/02/2024,oc,oc,o,2
rm,26/03/2024,oc,oc,o,37
rm,02/04/2024,oc,oc,o,44
rm,23/04/2024,oc,oc,o,65
gn,24/02/2024,oc,oc,o,6
gn,16/03/2024,oc,oc,o,27
gn,23/03/2024,oc,oc,o,34
gn,06/04/2024,oc,oc,o,48
gn,17/04/2024,oc,oc,o,59
ew,29/03/2024,oc,oc,o,40
ew,01/04/2024,oc,oc,o,43
ew,28/04/2024,oc,oc,o,70
lb,15/04/2024,oc,oc,o,57
dh,01/03/2024,oc,oc,o,12
dh,08/04/2024,oc,oc,o,50
dh,27/04/2024,oc,oc,o,69
bl,26/02/2024,oc,oc,o,8
bl,15/03/2024,oc,oc,o,26
bl,13/04/2024,oc,oc,o,55
bl,19/04/2024,oc,oc,o,61
rp,29/02/2024,oc,oc,o,11
rp,10/03/2024,oc,oc,o,21
rp,31/03/2024,oc,oc,o,42
rp,14/04/2024,oc,oc,o,56
ls,28/02/2024,oc,oc,o,10
ls,09/03/2024,oc,oc,o,20
ls,27/03/2024,oc,oc,o,38
ls,03/04/2024,oc,oc,o,45
av,14/03/2024,oc,oc,o,25
av,28/03/2024,oc,oc,o,39
av,11/04/2024,oc,oc,o,53
av,25/04/2024,oc,oc,o,67
km,19/02/2024,oc,oc,o,1
km,07/04/2024,oc,oc,o,49
ck,21/02/2024,oc,oc,o,3
ck,04/03/2024,oc,oc,o,15
ck,25/03/2024,oc,oc,o,36
ck,10/04/2024,oc,oc,o,52
ck,20/04/2024,oc,oc,o,62
tb,13/03/2024,oc,oc,o,24
tb,30/03/2024,oc,oc,o,41
tb,12/04/2024,oc,oc,o,54
